absence_id,employee_id,annee,mois,date_debut,date_fin,nb_jours,motif,justifiee,departement
11022,1976,2023,5,2023-05-08,2023-05-20,13,Maternité/Paternité,Oui,Marketing
12929,3136,2024,7,2024-07-19,2024-07-23,5,Congé payé,Oui,Finance
15473,2503,2023,1,2023-01-09,2023-01-13,5,Congé sans solde,Oui,Informatique
13606,3136,2022,7,2022-07-28,2022-08-16,20,RTT,Oui,Finance
14367,2138,2023,7,2023-07-11,2023-07-14,4,RTT,Oui,Direction
12429,3139,2023,10,2023-10-07,2023-10-09,3,Maladie,Oui,Finance
11664,2565,2023,5,2023-05-22,2023-06-03,13,Absence injustifiée,Non,Informatique
11918,1721,2024,1,2024-01-23,2024-02-03,12,Maladie,Oui,Juridique
14283,2295,2022,11,2022-11-09,2022-11-10,2,Congé payé,Oui,Informatique
12835,2721,2023,6,2023-06-19,2023-06-22,4,Congé payé,Oui,Opérations
15657,1749,2024,11,2024-11-07,2024-11-26,20,Absence injustifiée,Non,Logistique
11509,2503,2024,6,2024-06-24,2024-07-14,21,Maladie,Oui,Informatique
10590,2677,2023,2,2023-02-09,2023-02-15,7,Absence injustifiée,Non,Informatique
11031,2077,2024,8,2024-08-20,2024-09-08,20,Maladie,Oui,Logistique
10184,1959,2024,4,2024-04-07,2024-04-16,10,Enfant malade,Oui,Commercial
13155,3321,2022,4,2022-04-23,2022-04-28,6,Maladie,Oui,Juridique
11897,2129,2023,2,2023-02-09,2023-02-16,8,RTT,Oui,Informatique
12801,2510,2023,9,2023-09-25,2023-10-15,21,Congé payé,Oui,Marketing
12813,3315,2022,8,2022-08-02,2022-08-15,14,RTT,Oui,Commercial
12595,3096,2022,10,2022-10-26,2022-11-06,12,sick leave,Oui,Logistique
15265,1662,2024,1,2024-01-01,2024-01-05,5,Maladie,Oui,Direction
12192,1409,2024,5,2024-05-23,2024-06-07,16,sick leave,Oui,Logistique
11303,3015,2022,5,2022-05-04,2022-05-21,18,Accident du travail,Oui,Commercial
11488,2754,2024,2,2024-02-14,2024-02-28,15,Congé payé,Oui,Opérations
12367,1957,2023,6,2023-06-09,2023-06-10,2,Congé payé,Oui,Finance
13140,2625,2023,8,2023-08-13,2023-09-02,21,Absence injustifiée,Non,Commercial
12728,2040,2024,9,2024-09-04,2024-09-16,13,Maladie,Oui,Opérations
11327,1996,2024,7,2024-07-07,2024-07-23,17,Maternité/Paternité,Oui,Marketing
10131,2448,2023,9,2023-09-22,2023-09-22,1,Maladie,Oui,Logistique
12792,2218,2023,8,2023-08-23,2023-09-07,16,Congé payé,Oui,Logistique
15904,1117,2022,5,2022-05-20,2022-06-05,17,Enfant malade,Oui,Marketing
13650,3274,2023,5,2023-05-20,2023-06-01,13,RTT,Oui,Marketing
13503,2016,2024,8,2024-08-12,2024-08-27,16,RTT,Oui,RH
14994,3281,2022,11,2022-11-02,2022-11-04,3,RTT,Oui,Finance
11799,3288,2024,5,2024-05-03,2024-05-20,18,Maternité/Paternité,Oui,RH
10192,2295,2024,4,2024-04-28,2024-05-04,7,paid leave,Oui,Informatique
13074,2333,2022,10,2022-10-23,2022-11-04,13,RTT,Oui,Marketing
14209,2911,2022,2,2022-02-20,2022-03-11,20,Maladie,Oui,Direction
13778,1449,2024,2,2024-02-24,2024-03-07,13,Accident du travail,Oui,Juridique
10394,1128,2022,11,2022-11-19,2022-11-29,11,Formation,Oui,Direction
15415,1275,2024,11,2024-11-06,2024-11-07,2,Maladie,Oui,Logistique
15188,1445,2023,8,2023-08-03,2023-08-04,2,Congé payé,Oui,Informatique
14328,2916,2023,1,2023-01-05,2023-01-14,10,Formation,Oui,Commercial
10426,2617,2022,4,2022-04-09,2022-04-16,8,sick leave,Oui,Opérations
15752,2295,2024,3,2024-03-08,2024-03-23,16,Maladie,Oui,Informatique
12197,2939,2022,10,2022-10-23,2022-11-06,15,Maladie,Oui,R&D
14501,1937,2023,3,2023-03-26,2023-03-31,6,Maladie,Oui,Informatique
13412,1921,2023,4,2023-04-14,2023-05-02,19,RTT,Oui,Opérations
13328,2665,2024,6,2024-06-05,2024-06-11,7,Enfant malade,Oui,Direction
12550,1669,2022,8,2022-08-25,2022-09-09,16,Maladie,Oui,Juridique
13164,2122,2023,12,2023-12-10,2023-12-28,19,Congé payé,Oui,Management
14109,3062,2022,10,2022-10-21,2022-10-30,10,Formation,Oui,Informatique
16024,2125,2024,2,2024-02-10,2024-02-17,8,Congé payé,Oui,Marketing
15315,1301,2023,11,2023-11-05,2023-11-06,2,RTT,Oui,Commercial
15345,2645,2023,12,2023-12-07,2023-12-19,13,Congé payé,Oui,Finance
11937,2772,2024,3,2024-03-04,2024-03-15,12,Congé payé,Oui,Marketing
13483,2453,2022,5,2022-05-19,2022-05-22,4,Formation,Oui,RH
14929,2573,2023,6,2023-06-16,2023-06-24,9,Maladie,Oui,RH
11767,3123,2024,7,2024-07-18,2024-07-26,9,Formation,Oui,Commercial
15575,2865,2024,12,2024-12-17,2025-01-04,19,Congé payé,Oui,Marketing
11084,2150,2023,5,2023-05-11,2023-05-22,12,Formation,Oui,Finance
12027,3362,2022,2,2022-02-02,2022-02-19,18,Maladie,Oui,Marketing
14817,1746,2024,10,2024-10-27,2024-11-12,17,Maternité/Paternité,Oui,Finance
12721,1450,2024,1,2024-01-12,2024-01-26,15,Formation,Oui,Finance
10161,2010,2022,2,2022-02-20,2022-02-24,5,sick leave,Oui,Informatique
11122,2712,2024,6,2024-06-01,2024-06-06,6,Maternité/Paternité,Oui,Logistique
14453,2844,2022,4,2022-04-19,2022-05-06,18,Accident du travail,Oui,Commercial
16009,1824,2024,3,2024-03-02,2024-03-18,17,Maladie,Oui,Marketing
12563,1191,2022,1,2022-01-26,2022-02-13,19,Congé payé,Oui,R&D
10278,1959,2022,10,2022-10-17,2022-10-19,3,Maladie,Oui,Commercial
14180,2289,2024,8,2024-08-17,2024-08-19,3,Maladie,Oui,Marketing
15309,1635,2023,8,2023-08-07,2023-08-26,20,Congé payé,Oui,Informatique
12845,1524,2022,8,2022-08-23,2022-08-24,2,Congé payé,Oui,Marketing
10468,2976,2022,8,2022-08-18,2022-09-05,19,Congé sans solde,Oui,RH
11284,1691,2023,7,2023-07-12,2023-07-27,16,Congé payé,Oui,Opérations
12227,2081,2024,10,2024-10-14,2024-10-19,6,Congé payé,Oui,Finance
14947,2428,2023,3,2023-03-02,2023-03-22,21,Congé payé,Oui,Juridique
10853,3129,2023,2,2023-02-17,2023-02-17,1,Congé payé,Oui,Marketing
14395,2690,2024,11,2024-11-28,2024-12-08,11,Congé payé,Oui,Commercial
12377,2617,2024,11,2024-11-03,2024-11-23,21,RTT,Oui,Opérations
15053,1619,2023,5,2023-05-16,2023-06-02,18,Congé payé,Oui,Opérations
15629,1862,2023,1,2023-01-26,2023-02-11,17,Congé payé,Oui,RH
15235,2605,2022,1,2022-01-18,2022-01-26,9,RTT,Oui,Commercial
14357,2351,2024,6,2024-06-23,2024-06-26,4,Congé payé,Oui,Logistique
13205,2135,2023,7,2023-07-16,2023-07-30,15,Maladie,Oui,Finance
16069,2295,2024,4,2024-04-22,2024-05-07,16,paid leave,Oui,Informatique
13320,1345,2023,6,2023-06-06,2023-06-07,2,Congé payé,Oui,Informatique
12827,2573,2024,11,2024-11-16,2024-11-30,15,Enfant malade,Oui,RH
15281,1217,2023,1,2023-01-15,2023-02-01,18,Accident du travail,Oui,Direction
14438,2648,2022,7,2022-07-11,2022-07-23,13,Congé sans solde,Oui,Direction
13350,2091,2023,7,2023-07-02,2023-07-10,9,Congé payé,Oui,Direction
10696,2351,2023,7,2023-07-14,2023-07-26,13,Congé payé,Oui,Logistique
15191,3256,2024,5,2024-05-10,2024-05-17,8,paid leave,Oui,Opérations
10038,3047,2024,10,2024-10-22,2024-10-12,-11,Enfant malade,Oui,Juridique
13837,1044,2024,5,2024-05-05,2024-05-19,15,Absence injustifiée,Non,Marketing
15417,1881,2023,3,2023-03-02,2023-03-08,7,Maternité/Paternité,Oui,Direction
11011,1904,2024,6,2024-06-09,2024-06-22,14,paid leave,Oui,Marketing
11848,1212,2022,8,2022-08-22,2022-08-23,2,Maladie,Oui,R&D
15182,2438,2024,9,2024-09-28,2024-10-03,6,Accident du travail,Oui,Informatique
11833,2930,2023,10,2023-10-11,2023-10-27,17,paid leave,Oui,Logistique
10970,1862,2022,4,2022-04-07,2022-04-22,16,Maladie,Oui,RH
10167,3289,2022,1,2022-01-22,2022-01-29,8,Enfant malade,Oui,Marketing
13717,1527,2023,7,2023-07-11,2023-07-19,9,paid leave,Oui,Informatique
12488,2218,2023,1,2023-01-06,2023-01-21,16,Congé sans solde,Oui,Logistique
13863,3061,2023,7,2023-07-23,2023-07-29,7,sick leave,Oui,R&D
15131,3356,2022,3,2022-03-10,2022-03-28,19,Congé payé,Oui,Finance
10295,3028,2023,12,2023-12-23,2024-01-04,13,Accident du travail,Oui,Finance
15412,1024,2024,5,2024-05-16,2024-05-19,4,Maternité/Paternité,Oui,Juridique
15621,1843,2023,4,2023-04-04,2023-04-12,9,Maladie,Oui,Opérations
13529,3129,2022,10,2022-10-22,2022-11-02,12,paid leave,Oui,Marketing
11704,2573,2022,5,2022-05-03,2022-05-09,7,Formation,Oui,RH
14412,1177,2023,12,2023-12-08,2023-12-08,1,Formation,Oui,RH
10586,2171,2022,2,2022-02-04,2022-02-07,4,Formation,Oui,Juridique
10822,1928,2023,10,2023-10-23,2023-11-12,21,Maladie,Oui,Informatique
12016,1746,2023,1,2023-01-21,2023-02-04,15,Congé sans solde,Oui,Finance
14378,2343,2023,10,2023-10-11,2023-10-12,2,RTT,Oui,Marketing
10183,1711,2024,1,2024-01-25,2024-02-04,11,Congé payé,Oui,R&D
14321,2656,2022,5,2022-05-17,2022-05-27,11,Congé payé,Oui,Commercial
10294,2911,2022,5,2022-05-01,2022-05-03,3,Accident du travail,Oui,Direction
12287,1331,2023,1,2023-01-08,2023-01-21,14,Maladie,Oui,Juridique
14415,1743,2023,4,2023-04-10,2023-04-28,19,Maladie,Oui,Marketing
11176,3056,2024,2,2024-02-20,2024-02-29,10,Congé sans solde,Oui,Marketing
11454,3111,2022,6,2022-06-26,2022-07-02,7,Congé sans solde,Oui,Opérations
10948,2981,2023,7,2023-07-19,2023-07-19,1,Congé payé,Oui,Marketing
12308,2360,2022,9,2022-09-19,2022-09-22,4,Maladie,Oui,RH
14766,1229,2024,12,2024-12-25,2024-12-31,7,Maladie,Oui,Informatique
15294,3047,2023,4,2023-04-11,2023-04-29,19,Congé sans solde,Oui,Juridique
13442,2721,2024,2,2024-02-25,2024-03-14,19,Maladie,Oui,Opérations
10320,2125,2024,11,2024-11-27,2024-12-16,20,paid leave,Oui,Marketing
10777,2243,2023,9,2023-09-28,2023-10-03,6,sick leave,Oui,Direction
12805,1663,2023,7,2023-07-09,2023-07-25,17,paid leave,Oui,Opérations
14578,3356,2022,12,2022-12-12,2022-12-29,18,RTT,Oui,Finance
12373,3096,2022,1,2022-01-26,2022-02-07,13,RTT,Oui,Logistique
13231,3239,2023,3,2023-03-22,2023-04-04,14,Maladie,Oui,Finance
15828,1214,2023,8,2023-08-22,2023-09-09,19,paid leave,Oui,R&D
14292,2911,2022,5,2022-05-01,2022-05-18,18,Maladie,Oui,Direction
15004,3341,2024,3,2024-03-18,2024-03-23,6,Enfant malade,Oui,RH
15522,2615,2024,4,2024-04-27,2024-05-04,8,Absence injustifiée,Non,Commercial
15942,2617,2023,1,2023-01-05,2023-01-08,4,Maladie,Oui,Opérations
15382,2134,2024,6,2024-06-10,2024-06-19,10,Congé sans solde,Oui,Direction
10678,1481,2022,10,2022-10-05,2022-10-10,6,Congé sans solde,Oui,Marketing
11823,1121,2023,1,2023-01-05,2023-01-16,12,Maladie,Oui,Direction
15229,2138,2022,6,2022-06-03,2022-06-05,3,paid leave,Oui,Direction
11875,1194,2022,8,2022-08-13,2022-08-18,6,Enfant malade,Oui,R&D
15525,1843,2023,2,2023-02-20,2023-03-01,10,Congé sans solde,Oui,Opérations
15320,1684,2022,3,2022-03-23,2022-04-04,13,Congé payé,Oui,R&D
14931,1460,2022,5,2022-05-01,2022-05-21,21,Maladie,Oui,R&D
13224,2573,2024,7,2024-07-05,2024-07-15,11,Congé sans solde,Oui,RH
14666,1949,2023,6,2023-06-21,2023-07-03,13,Absence injustifiée,Non,Marketing
14657,3176,2024,1,2024-01-10,2024-01-13,4,Absence injustifiée,Non,Finance
11725,1684,2023,4,2023-04-17,2023-04-27,11,paid leave,Oui,R&D
12630,1550,2023,10,2023-10-26,2023-11-15,21,Formation,Oui,Marketing
11931,2036,2023,8,2023-08-18,2023-08-26,9,Congé payé,Oui,Informatique
15892,1681,2023,11,2023-11-03,2023-11-08,6,Maladie,Oui,Logistique
12134,1576,2023,8,2023-08-23,2023-09-10,19,Congé payé,Oui,Juridique
14272,1427,2022,5,2022-05-23,2022-06-11,20,Formation,Oui,Legal
12220,2165,2022,7,2022-07-28,2022-08-12,16,Maladie,Oui,RH
15517,1959,2024,8,2024-08-23,2024-09-01,10,Maladie,Oui,Commercial
12183,1371,2023,1,2023-01-16,2023-01-19,4,Maladie,Oui,Commercial
14219,3056,2023,7,2023-07-12,2023-07-22,11,Congé payé,Oui,Marketing
14154,1127,2024,4,2024-04-03,2024-04-09,7,Congé sans solde,Oui,Marketing
13481,1347,2023,6,2023-06-23,2023-07-13,21,Formation,Oui,Marketing
10044,2971,2022,9,2022-09-11,2022-09-10,-2,Maladie,Oui,Opérations
13549,1128,2023,6,2023-06-04,2023-06-08,5,Absence injustifiée,Non,Direction
15506,1742,2022,11,2022-11-26,2022-11-30,5,Congé payé,Oui,Informatique
12787,2939,2022,7,2022-07-28,2022-08-01,5,Formation,Oui,R&D
14145,2453,2023,8,2023-08-14,2023-08-27,14,Congé sans solde,Oui,RH
15751,1782,2024,12,2024-12-24,2025-01-10,18,Congé payé,Oui,Juridique
13885,2183,2022,4,2022-04-04,2022-04-06,3,Maladie,Oui,Direction
11228,3263,2024,5,2024-05-14,2024-05-22,9,paid leave,Oui,Informatique
15302,1450,2022,5,2022-05-14,2022-05-31,18,paid leave,Oui,Finance
11461,1812,2024,9,2024-09-24,2024-10-01,8,Absence injustifiée,Non,Juridique
14953,2648,2022,4,2022-04-18,2022-05-07,20,Congé sans solde,Oui,Direction
11665,1749,2023,9,2023-09-05,2023-09-09,5,Maternité/Paternité,Oui,Logistique
15819,2081,2024,2,2024-02-26,2024-03-04,8,Congé payé,Oui,Finance
10543,3015,2023,7,2023-07-01,2023-07-01,1,Maladie,Oui,Commercial
12620,2132,2024,1,2024-01-22,2024-01-26,5,Maladie,Oui,RH
12151,1756,2023,9,2023-09-22,2023-10-11,20,paid leave,Oui,Finance
13098,2565,2022,1,2022-01-25,2022-02-06,13,Maladie,Oui,Informatique
13679,2806,2023,2,2023-02-24,2023-02-25,2,Congé sans solde,Oui,Direction
14340,2653,2022,3,2022-03-16,2022-04-04,20,Congé payé,Oui,Finance
11646,3179,2023,3,2023-03-24,2023-04-01,9,Congé payé,Oui,Direction
15216,2438,2023,8,2023-08-05,2023-08-12,8,Enfant malade,Oui,Informatique
14189,1794,2022,4,2022-04-21,2022-04-21,1,Maladie,Oui,Opérations
15831,2193,2022,8,2022-08-06,2022-08-07,2,RTT,Oui,Marketing
12810,3357,2024,5,2024-05-21,2024-06-10,21,RTT,Oui,Juridique
14262,3123,2024,2,2024-02-21,2024-03-10,19,RTT,Oui,Commercial
14901,1425,2024,3,2024-03-28,2024-04-05,9,RTT,Oui,Juridique
11116,2535,2024,8,2024-08-18,2024-09-04,18,RTT,Oui,Direction
12327,2690,2024,11,2024-11-22,2024-12-05,14,Absence injustifiée,Non,Commercial
10031,1669,2024,2,2024-02-14,2024-02-06,-9,RTT,Oui,Juridique
10354,2523,2022,9,2022-09-27,2022-10-16,20,Maternité/Paternité,Oui,Marketing
13609,3357,2023,10,2023-10-27,2023-10-30,4,Congé sans solde,Oui,Juridique
10310,2743,2023,8,2023-08-27,2023-08-29,3,Maternité/Paternité,Oui,Opérations
11359,2765,2024,6,2024-06-03,2024-06-08,6,Accident du travail,Oui,RH
13217,2061,2024,2,2024-02-09,2024-02-09,1,RTT,Oui,Direction
12786,2690,2024,11,2024-11-18,2024-11-21,4,Congé payé,Oui,Commercial
14537,3145,2023,8,2023-08-02,2023-08-05,4,RTT,Oui,Commercial
10263,2155,2024,4,2024-04-12,2024-04-20,9,Congé payé,Oui,Informatique
15878,1765,2024,2,2024-02-06,2024-02-20,15,Congé sans solde,Oui,Commercial
13728,1191,2022,7,2022-07-09,2022-07-16,8,paid leave,Oui,R&D
13389,2183,2023,5,2023-05-06,2023-05-21,16,Absence injustifiée,Non,Direction
10366,3204,2023,11,2023-11-18,2023-12-03,16,sick leave,Oui,Direction
10548,2712,2024,10,2024-10-28,2024-11-11,15,sick leave,Oui,Logistique
11924,3295,2024,1,2024-01-02,2024-01-15,14,Maladie,Oui,RH
15323,2502,2022,5,2022-05-14,2022-05-22,9,Absence injustifiée,Non,RH
11429,2016,2023,3,2023-03-25,2023-04-07,14,Maladie,Oui,RH
10549,1494,2024,8,2024-08-26,2024-08-27,2,Absence injustifiée,Non,Opérations
14646,3152,2022,11,2022-11-07,2022-11-27,21,Maladie,Oui,Informatique
13453,2525,2024,11,2024-11-13,2024-12-02,20,sick leave,Oui,Operations
13173,1533,2022,2,2022-02-05,2022-02-05,1,Accident du travail,Oui,Logistique
10943,1177,2022,2,2022-02-19,2022-03-04,14,Maternité/Paternité,Oui,RH
15352,2909,2024,11,2024-11-18,2024-12-06,19,paid leave,Oui,RH
14960,2183,2023,10,2023-10-06,2023-10-23,18,Congé payé,Oui,Direction
11294,1981,2023,9,2023-09-07,2023-09-25,19,Maternité/Paternité,Oui,Direction
11045,3295,2023,7,2023-07-27,2023-08-10,15,paid leave,Oui,RH
11036,2939,2023,1,2023-01-21,2023-01-27,7,paid leave,Oui,R&D
13225,2632,2022,5,2022-05-09,2022-05-12,4,Congé payé,Oui,Logistique
12858,2242,2023,1,2023-01-21,2023-01-25,5,Maternité/Paternité,Oui,Commercial
15626,1523,2023,3,2023-03-03,2023-03-16,14,Accident du travail,Oui,Marketing
11096,2556,2024,10,2024-10-26,2024-11-15,21,RTT,Oui,Direction
12635,1711,2022,2,2022-02-22,2022-02-28,7,Maladie,Oui,R&D
12681,2192,2022,6,2022-06-06,2022-06-16,11,sick leave,Oui,Logistique
12083,1609,2023,7,2023-07-26,2023-08-03,9,Maternité/Paternité,Oui,Direction
10013,1256,2022,8,2022-08-01,2022-07-25,-8,paid leave,Oui,Logistique
11880,1533,2024,5,2024-05-08,2024-05-15,8,sick leave,Oui,Logistique
11166,2615,2023,4,2023-04-16,2023-04-28,13,Formation,Oui,Commercial
15257,2442,2023,11,2023-11-13,2023-12-03,21,RTT,Oui,Logistique
10453,2755,2022,1,2022-01-14,2022-01-14,1,Enfant malade,Oui,Informatique
10460,1952,2024,4,2024-04-20,2024-05-03,14,Maladie,Oui,Informatique
10225,2189,2023,12,2023-12-09,2023-12-25,17,Absence injustifiée,Non,RH
14273,1301,2022,10,2022-10-13,2022-10-24,12,RTT,Oui,Commercial
16127,1904,2024,1,2024-01-21,2024-01-26,5,Congé payé,Oui,Marketing
13971,1229,2023,2,2023-02-04,2023-02-12,9,Congé payé,Oui,Informatique
16045,2393,2023,12,2023-12-01,2023-12-18,18,sick leave,Oui,Logistique
12654,1340,2024,12,2024-12-09,2024-12-24,16,Maladie,Oui,RH
15416,2956,2023,1,2023-01-21,2023-01-25,5,Accident du travail,Oui,Informatique
14033,2665,2022,11,2022-11-15,2022-12-05,21,Maternité/Paternité,Oui,Direction
15692,2565,2024,8,2024-08-25,2024-08-31,7,Congé sans solde,Oui,Informatique
15911,3172,2023,11,2023-11-05,2023-11-18,14,sick leave,Oui,Marketing
12915,1662,2023,7,2023-07-06,2023-07-25,20,Accident du travail,Oui,Direction
12239,2485,2024,5,2024-05-25,2024-05-28,4,Congé sans solde,Oui,R&D
13666,3015,2023,9,2023-09-08,2023-09-27,20,Accident du travail,Oui,Commercial
13686,1743,2024,8,2024-08-23,2024-08-26,4,sick leave,Oui,Marketing
15129,1218,2023,2,2023-02-23,2023-03-07,13,paid leave,Oui,Juridique
14684,2404,2022,1,2022-01-27,2022-01-29,3,Maternité/Paternité,Oui,R&D
13940,2235,2023,1,2023-01-25,2023-02-05,12,Maladie,Oui,Informatique
13865,1679,2022,5,2022-05-12,2022-05-28,17,paid leave,Oui,Finance
15744,2187,2023,10,2023-10-11,2023-10-11,1,Congé payé,Oui,RH
12523,2132,2024,12,2024-12-21,2024-12-27,7,Congé payé,Oui,RH
15501,1523,2024,1,2024-01-15,2024-01-24,10,Enfant malade,Oui,Marketing
14933,2976,2024,12,2024-12-11,2024-12-31,21,Congé sans solde,Oui,RH
11820,2956,2022,12,2022-12-19,2023-01-08,21,Absence injustifiée,Non,Informatique
14442,3024,2023,1,2023-01-04,2023-01-20,17,Maladie,Oui,RH
12079,3065,2024,8,2024-08-02,2024-08-22,21,Enfant malade,Oui,RH
10312,2040,2023,3,2023-03-08,2023-03-25,18,Absence injustifiée,Non,Opérations
15811,2183,2024,6,2024-06-20,2024-06-29,10,Maladie,Oui,Direction
15063,2009,2023,12,2023-12-18,2023-12-22,5,Formation,Oui,Finance
10053,1934,2022,11,2022-11-07,2022-10-29,-10,Congé payé,Oui,Direction
15472,2810,2024,2,2024-02-01,2024-02-18,18,Absence injustifiée,Non,RH
15372,1460,2022,11,2022-11-08,2022-11-13,6,paid leave,Oui,R&D
10612,1271,2024,4,2024-04-20,2024-04-26,7,Congé sans solde,Oui,Juridique
13811,1851,2022,8,2022-08-25,2022-09-06,13,Absence injustifiée,Non,Direction
12765,3289,2022,9,2022-09-21,2022-09-28,8,Formation,Oui,Marketing
12677,3271,2023,9,2023-09-21,2023-10-04,14,Formation,Oui,Finance
10129,3276,2024,7,2024-07-22,2024-08-01,11,sick leave,Oui,Informatique
14596,2448,2024,8,2024-08-05,2024-08-17,13,Accident du travail,Oui,Logistique
13771,3204,2024,4,2024-04-05,2024-04-16,12,Enfant malade,Oui,Direction
16016,1976,2022,8,2022-08-27,2022-09-16,21,Congé payé,Oui,Marketing
13375,1063,2022,8,2022-08-19,2022-09-05,18,Accident du travail,Oui,Finance
11581,1669,2023,2,2023-02-28,2023-03-10,11,Maladie,Oui,Juridique
16029,1756,2024,8,2024-08-15,2024-08-17,3,Accident du travail,Oui,Finance
11268,3362,2024,1,2024-01-17,2024-01-17,1,RTT,Oui,Marketing
15339,1655,2023,7,2023-07-02,2023-07-21,20,Congé sans solde,Oui,Commercial
13988,1256,2022,7,2022-07-23,2022-07-31,9,Congé payé,Oui,Logistique
15979,2135,2023,7,2023-07-01,2023-07-18,18,Congé payé,Oui,Finance
14990,1345,2022,8,2022-08-23,2022-09-04,13,Congé payé,Oui,Informatique
13585,1374,2024,11,2024-11-10,2024-11-28,19,Maladie,Oui,Marketing
14774,1707,2022,6,2022-06-07,2022-06-09,3,Congé sans solde,Oui,Opérations
14081,1709,2023,10,2023-10-28,2023-11-16,20,Maladie,Oui,R&D
15048,3371,2024,7,2024-07-25,2024-08-08,15,RTT,Oui,Direction
10957,2115,2022,8,2022-08-07,2022-08-07,1,Accident du travail,Oui,Juridique
13073,1619,2022,5,2022-05-10,2022-05-29,20,Enfant malade,Oui,Opérations
13313,3281,2024,11,2024-11-06,2024-11-16,11,Congé payé,Oui,Finance
15056,2406,2022,11,2022-11-26,2022-12-13,18,Accident du travail,Oui,Finance
13299,1399,2022,5,2022-05-27,2022-06-10,15,sick leave,Oui,Juridique
15224,3288,2022,11,2022-11-23,2022-11-28,6,Maladie,Oui,RH
15558,1769,2023,10,2023-10-14,2023-10-14,1,Congé sans solde,Oui,Opérations
15953,1496,2022,10,2022-10-27,2022-11-13,18,Accident du travail,Oui,Finance
13997,2134,2024,8,2024-08-22,2024-09-09,19,Absence injustifiée,Non,Direction
15812,2909,2024,11,2024-11-05,2024-11-08,4,Maladie,Oui,RH
11025,2283,2023,8,2023-08-03,2023-08-19,17,Maternité/Paternité,Oui,Opérations
14915,1399,2022,11,2022-11-21,2022-11-22,2,Maladie,Oui,Juridique
12057,2077,2023,2,2023-02-08,2023-02-24,17,Congé payé,Oui,Logistique
13402,1742,2024,4,2024-04-25,2024-04-30,6,sick leave,Oui,Informatique
13512,2038,2023,12,2023-12-22,2024-01-11,21,Maternité/Paternité,Oui,Informatique
14012,1296,2024,8,2024-08-17,2024-09-06,21,Maladie,Oui,Juridique
11347,3357,2022,1,2022-01-18,2022-02-07,21,Congé payé,Oui,Juridique
11265,1921,2024,10,2024-10-22,2024-10-30,9,Maternité/Paternité,Oui,Opérations
12265,2556,2024,3,2024-03-21,2024-03-28,8,Enfant malade,Oui,Direction
12846,2653,2022,8,2022-08-09,2022-08-29,21,Maladie,Oui,Finance
12671,3223,2023,8,2023-08-05,2023-08-07,3,Congé payé,Oui,Finance
11896,1460,2024,7,2024-07-13,2024-07-14,2,Congé payé,Oui,R&D
10020,1642,2023,9,2023-09-15,2023-09-14,-2,RTT,Oui,Juridique
10891,1421,2022,10,2022-10-11,2022-10-19,9,Accident du travail,Oui,Finance
12526,2235,2023,6,2023-06-25,2023-07-09,15,Congé payé,Oui,Informatique
14185,1409,2023,4,2023-04-13,2023-04-30,18,Maladie,Oui,Logistique
12489,2081,2023,3,2023-03-12,2023-03-13,2,Maladie,Oui,Finance
13171,1051,2024,8,2024-08-18,2024-08-23,6,Maladie,Oui,Opérations
12655,2134,2024,10,2024-10-23,2024-11-11,20,Accident du travail,Oui,Direction
13293,1959,2022,3,2022-03-24,2022-04-08,16,Formation,Oui,Commercial
13353,1298,2024,10,2024-10-19,2024-11-03,16,Maladie,Oui,R&D
